sample_id	input	path	md5	size_bytes	recorded
PRJNA298376_4271	dna_mutect2	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4271_rnadnavar/variant_calling/mutect2/4271DT_vs_4271DN/4271DT_vs_4271DN.mutect2.filtered.vcf.gz	bd6639c95d27e3339d4cc32110cdd882	1712507	2026-08-30T06:22:45.761909
PRJNA298376_4271	dna_strelka	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4271_rnadnavar/variant_calling/strelka/4271DT_vs_4271DN/4271DT_vs_4271DN.strelka.variants.vcf.gz	a8e66df78b0e1603eebf013858213a81	4148067	2026-08-30T06:22:45.761909
PRJNA298376_4271	rna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4271_rnadnavar/vcf_realignment/variant_calling/deepsomatic/4271RT_realign_vs_4271DN/4271RT_realign_vs_4271DN.deepsomatic.vcf.gz	49eeb26893b62b885cb27c8d6cf31617	7349845	2026-08-30T06:22:45.761909
PRJNA298376_4271	rna_mutect2	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4271_rnadnavar/vcf_realignment/variant_calling/mutect2/4271RT_realign_vs_4271DN/4271RT_realign_vs_4271DN.mutect2.filtered.vcf.gz	341528fd220396eb5d02cd49f900dc9e	416573	2026-08-30T06:22:45.761909
PRJNA298376_4271	rna_strelka	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4271_rnadnavar/vcf_realignment/variant_calling/strelka/4271RT_realign_vs_4271DN/4271RT_realign_vs_4271DN.strelka.variants.vcf.gz	15d4b6c4978f7080bf60edf3e2318fb2	9660117	2026-08-30T06:22:45.761909
PRJNA298376_4272	dna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4272/variant_calling/deepsomatic/PRJNA298376_4272DT_vs_PRJNA298376_4272DN/PRJNA298376_4272DT_vs_PRJNA298376_4272DN.deepsomatic.vcf.gz	e98ab3efee7e49f4bc07a32950207c7d	23377866	2026-08-30T04:32:46.443109
PRJNA298376_4272	dna_mutect2	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4272/variant_calling/mutect2/PRJNA298376_4272DT_vs_PRJNA298376_4272DN/PRJNA298376_4272DT_vs_PRJNA298376_4272DN.mutect2.filtered.vcf.gz	96f20753fd7dd104fef79be0415ee63b	5422173	2026-08-30T04:32:46.443109
PRJNA298376_4272	dna_strelka	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4272/variant_calling/strelka/PRJNA298376_4272DT_vs_PRJNA298376_4272DN/PRJNA298376_4272DT_vs_PRJNA298376_4272DN.strelka.variants.vcf.gz	b1accab4db46c35a1957d28ac28525d3	6433371	2026-08-30T04:32:46.443109
PRJNA298376_4272	rna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4272/vcf_realignment/variant_calling/deepsomatic/PRJNA298376_4272RT_realign_vs_PRJNA298376_4272DN/PRJNA298376_4272RT_realign_vs_PRJNA298376_4272DN.deepsomatic.vcf.gz	41b13f64af902bcb36d3cd452d6df077	5820814	2026-08-30T04:32:46.443109
PRJNA298376_4272	rna_mutect2	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4272/vcf_realignment/variant_calling/mutect2/PRJNA298376_4272RT_realign_vs_PRJNA298376_4272DN/PRJNA298376_4272RT_realign_vs_PRJNA298376_4272DN.mutect2.filtered.vcf.gz	8a38d136206fc1365cb9308d722d8cfc	342358	2026-08-30T04:32:46.443109
PRJNA298376_4272	rna_strelka	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4272/vcf_realignment/variant_calling/strelka/PRJNA298376_4272RT_realign_vs_PRJNA298376_4272DN/PRJNA298376_4272RT_realign_vs_PRJNA298376_4272DN.strelka.variants.vcf.gz	4303f67b7683fa3655de0b3897744963	10715872	2026-08-30T04:32:46.443109
PRJNA298376_4273	dna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4273/variant_calling/deepsomatic/PRJNA298376_4273DT_vs_PRJNA298376_4273DN/PRJNA298376_4273DT_vs_PRJNA298376_4273DN.deepsomatic.vcf.gz	7b75132d5f75d908e075e0ed488f7810	28327378	2026-08-30T02:03:42.640962
PRJNA298376_4273	dna_mutect2	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4273/variant_calling/mutect2/PRJNA298376_4273DT_vs_PRJNA298376_4273DN/PRJNA298376_4273DT_vs_PRJNA298376_4273DN.mutect2.filtered.vcf.gz	15ae25a7a61d1fe7a389adf18d487527	4500789	2026-08-30T02:03:42.640962
PRJNA298376_4273	dna_strelka	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4273/variant_calling/strelka/PRJNA298376_4273DT_vs_PRJNA298376_4273DN/PRJNA298376_4273DT_vs_PRJNA298376_4273DN.strelka.variants.vcf.gz	5f95cf8756dd605b689bbac6fb2b2d26	8477107	2026-08-30T02:03:42.640962
PRJNA298376_4273	rna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4273/vcf_realignment/variant_calling/deepsomatic/PRJNA298376_4273RT_realign_vs_PRJNA298376_4273DN/PRJNA298376_4273RT_realign_vs_PRJNA298376_4273DN.deepsomatic.vcf.gz	ffeff2386955d06375f3ba2269c749cb	4815131	2026-08-30T02:03:42.640962
PRJNA298376_4273	rna_mutect2	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4273/vcf_realignment/variant_calling/mutect2/PRJNA298376_4273RT_realign_vs_PRJNA298376_4273DN/PRJNA298376_4273RT_realign_vs_PRJNA298376_4273DN.mutect2.filtered.vcf.gz	780d78c1375f15825e97c6527746072a	1184573	2026-08-30T02:03:42.640962
PRJNA298376_4273	rna_strelka	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4273/vcf_realignment/variant_calling/strelka/PRJNA298376_4273RT_realign_vs_PRJNA298376_4273DN/PRJNA298376_4273RT_realign_vs_PRJNA298376_4273DN.strelka.variants.vcf.gz	33b6e77f5811ec57a0803ecd581761bc	12551332	2026-08-30T02:03:42.640962
PRJNA298376_4274	dna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4274/variant_calling/deepsomatic/PRJNA298376_4274DT_vs_PRJNA298376_4274DN/PRJNA298376_4274DT_vs_PRJNA298376_4274DN.deepsomatic.vcf.gz	af06283a5754ce5b332c865509792e50	32144857	2026-08-30T07:57:31.861598
PRJNA298376_4274	dna_mutect2	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4274/variant_calling/mutect2/PRJNA298376_4274DT_vs_PRJNA298376_4274DN/PRJNA298376_4274DT_vs_PRJNA298376_4274DN.mutect2.filtered.vcf.gz	05b57b17ac90c20ff2590913791fe776	859068	2026-08-30T07:57:31.861598
PRJNA298376_4274	dna_strelka	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4274/variant_calling/strelka/PRJNA298376_4274DT_vs_PRJNA298376_4274DN/PRJNA298376_4274DT_vs_PRJNA298376_4274DN.strelka.variants.vcf.gz	67a2fc4bdf2d5dc1df8dcc5d3feb0c9e	4849162	2026-08-30T07:57:31.861598
PRJNA298376_4274	rna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4274/vcf_realignment/variant_calling/deepsomatic/PRJNA298376_4274RT_realign_vs_PRJNA298376_4274DN/PRJNA298376_4274RT_realign_vs_PRJNA298376_4274DN.deepsomatic.vcf.gz	96ec081e0b6c66af68b266dfa4d1fe5e	3551151	2026-08-30T07:57:31.861598
PRJNA298376_4274	rna_mutect2	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4274/vcf_realignment/variant_calling/mutect2/PRJNA298376_4274RT_realign_vs_PRJNA298376_4274DN/PRJNA298376_4274RT_realign_vs_PRJNA298376_4274DN.mutect2.filtered.vcf.gz	fe03d79c3fc6d7d43e4d0080b8a99ecc	577110	2026-08-30T07:57:31.861598
PRJNA298376_4274	rna_strelka	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4274/vcf_realignment/variant_calling/strelka/PRJNA298376_4274RT_realign_vs_PRJNA298376_4274DN/PRJNA298376_4274RT_realign_vs_PRJNA298376_4274DN.strelka.variants.vcf.gz	79fef8d636e7a51e88955eb22e50c51b	6678481	2026-08-30T07:57:31.861598
PRJNA298376_4275	dna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4275_rnadnavar/variant_calling/deepsomatic/4275DT_vs_4275DN/4275DT_vs_4275DN.deepsomatic.vcf.gz	17f84ad8e980421fcc9fd5e8b1b03649	23481721	2026-08-30T05:54:55.223491
PRJNA298376_4275	dna_mutect2	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4275_rnadnavar/variant_calling/mutect2/4275DT_vs_4275DN/4275DT_vs_4275DN.mutect2.filtered.vcf.gz	93628e221c34738d27485696a2a26130	3207725	2026-08-30T05:54:55.223491
PRJNA298376_4275	dna_strelka	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4275_rnadnavar/variant_calling/strelka/4275DT_vs_4275DN/4275DT_vs_4275DN.strelka.variants.vcf.gz	c4d83c54124ff1663ee5fe3e5849d49f	4753228	2026-08-30T05:54:55.223491
PRJNA298376_4275	rna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4275_rnadnavar/vcf_realignment/variant_calling/deepsomatic/4275RT_realign_vs_4275DN/4275RT_realign_vs_4275DN.deepsomatic.vcf.gz	501a95aaac1ad17c187203b1777de6fa	8215456	2026-08-30T05:54:55.223491
PRJNA298376_4275	rna_mutect2	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4275_rnadnavar/vcf_realignment/variant_calling/mutect2/4275RT_realign_vs_4275DN/4275RT_realign_vs_4275DN.mutect2.filtered.vcf.gz	55562ba6628b73b22615a2e803bdbeaf	686995	2026-08-30T05:54:55.223491
PRJNA298376_4275	rna_strelka	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4275_rnadnavar/vcf_realignment/variant_calling/strelka/4275RT_realign_vs_4275DN/4275RT_realign_vs_4275DN.strelka.variants.vcf.gz	c9f44fb802df4ae3f3587ed93387ff92	16050755	2026-08-30T05:54:55.223491
PRJNA298376_4278	dna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4278_rnadnavar/variant_calling/deepsomatic/4278DT_vs_4278DN/4278DT_vs_4278DN.deepsomatic.vcf.gz	07f8ee9e4836e20b9f59e58d3e698837	25506268	2026-09-01T08:03:52.488341
PRJNA298376_4278	dna_mutect2	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4278_rnadnavar/variant_calling/mutect2/4278DT_vs_4278DN/4278DT_vs_4278DN.mutect2.filtered.vcf.gz	b621c24b1a8566deb4155082fe093c0f	4772521	2026-09-01T08:03:52.488341
PRJNA298376_4278	dna_strelka	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4278_rnadnavar/variant_calling/strelka/4278DT_vs_4278DN/4278DT_vs_4278DN.strelka.variants.vcf.gz	30e518a2e8f9f75038875c8224f07b61	6573153	2026-09-01T08:03:52.488341
PRJNA298376_4278	rna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4278_rnadnavar/vcf_realignment/variant_calling/deepsomatic/4278RT_realign_vs_4278DN/4278RT_realign_vs_4278DN.deepsomatic.vcf.gz	224f131f804b090d6111456ddca09bd8	4297580	2026-09-01T08:03:52.488341
PRJNA298376_4278	rna_mutect2	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4278_rnadnavar/vcf_realignment/variant_calling/mutect2/4278RT_realign_vs_4278DN/4278RT_realign_vs_4278DN.mutect2.filtered.vcf.gz	10f1ff8e55588ffd5aff904f0941bc87	591595	2026-09-01T08:03:52.488341
PRJNA298376_4278	rna_strelka	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4278_rnadnavar/vcf_realignment/variant_calling/strelka/4278RT_realign_vs_4278DN/4278RT_realign_vs_4278DN.strelka.variants.vcf.gz	2f9d96cd9185314aa5ccd535e355aed6	16776130	2026-09-01T08:03:52.488341
PRJNA298376_4283	dna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4283_rnadnavar/variant_calling/deepsomatic/4283DT_vs_4283DN/4283DT_vs_4283DN.deepsomatic.vcf.gz	89c195550954001cbb61ea439ac5b14f	13634606	2026-08-30T03:28:51.032150
PRJNA298376_4283	dna_mutect2	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4283_rnadnavar/variant_calling/mutect2/4283DT_vs_4283DN/4283DT_vs_4283DN.mutect2.filtered.vcf.gz	bf6c36cfb90ad9909b8ee2d7ffcff832	745548	2026-08-30T03:28:51.032150
PRJNA298376_4283	dna_strelka	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4283_rnadnavar/variant_calling/strelka/4283DT_vs_4283DN/4283DT_vs_4283DN.strelka.variants.vcf.gz	688e21ed22db20a527f50c1b97e30e58	2906627	2026-08-30T03:28:51.032150
PRJNA298376_4283	rna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4283_rnadnavar/vcf_realignment/variant_calling/deepsomatic/4283RT_realign_vs_4283DN/4283RT_realign_vs_4283DN.deepsomatic.vcf.gz	b888f90e716cd144905ca6341fbb25ec	2006809	2026-08-30T03:28:51.032150
PRJNA298376_4283	rna_mutect2	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4283_rnadnavar/vcf_realignment/variant_calling/mutect2/4283RT_realign_vs_4283DN/4283RT_realign_vs_4283DN.mutect2.filtered.vcf.gz	814582ed9ae16f15420ceb544c5c696c	631419	2026-08-30T03:28:51.032150
PRJNA298376_4283	rna_strelka	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4283_rnadnavar/vcf_realignment/variant_calling/strelka/4283RT_realign_vs_4283DN/4283RT_realign_vs_4283DN.strelka.variants.vcf.gz	d2766dd388599c033c3cb0571187dd1c	7652956	2026-08-30T03:28:51.032150
PRJNA298376_4284	dna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4284_rnadnavar/variant_calling/deepsomatic/4284DT_vs_4284DN/4284DT_vs_4284DN.deepsomatic.vcf.gz	f45c5ccd1c8ed922e6793670256845e1	14403811	2026-08-30T09:22:49.805480
PRJNA298376_4284	dna_mutect2	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4284_rnadnavar/variant_calling/mutect2/4284DT_vs_4284DN/4284DT_vs_4284DN.mutect2.filtered.vcf.gz	4fef3ca03a5710f28ddc655a1ac03443	755788	2026-08-30T09:22:49.805480
PRJNA298376_4284	dna_strelka	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4284_rnadnavar/variant_calling/strelka/4284DT_vs_4284DN/4284DT_vs_4284DN.strelka.variants.vcf.gz	929d4abad916fdf975b18750c8dd209c	3380024	2026-08-30T09:22:49.805480
PRJNA298376_4284	rna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4284_rnadnavar/vcf_realignment/variant_calling/deepsomatic/4284RT_realign_vs_4284DN/4284RT_realign_vs_4284DN.deepsomatic.vcf.gz	19c0df58f881a16fc6eca7e1ac926a50	2710170	2026-08-30T09:22:49.805480
PRJNA298376_4284	rna_mutect2	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4284_rnadnavar/vcf_realignment/variant_calling/mutect2/4284RT_realign_vs_4284DN/4284RT_realign_vs_4284DN.mutect2.filtered.vcf.gz	2db599465cb8d1e99b7c6f038dab422c	529686	2026-08-30T09:22:49.805480
PRJNA298376_4284	rna_strelka	/t9k/mnt/WorkSpace/data/ngs/zhanlingmin/Rnadnavar/output/4284_rnadnavar/vcf_realignment/variant_calling/strelka/4284RT_realign_vs_4284DN/4284RT_realign_vs_4284DN.strelka.variants.vcf.gz	d72a57b2b369249807028025654ee06f	9964918	2026-08-30T09:22:49.805480
PRJNA298376_4285	dna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4285/variant_calling/deepsomatic/PRJNA298376_4285DT_vs_PRJNA298376_4285DN/PRJNA298376_4285DT_vs_PRJNA298376_4285DN.deepsomatic.vcf.gz	2950e9421b043dd38fa1a69810fa349b	17218583	2026-08-30T07:23:47.049505
PRJNA298376_4285	dna_mutect2	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4285/variant_calling/mutect2/PRJNA298376_4285DT_vs_PRJNA298376_4285DN/PRJNA298376_4285DT_vs_PRJNA298376_4285DN.mutect2.filtered.vcf.gz	b079b3a98e1b271520830f8477030046	846314	2026-08-30T07:23:47.049505
PRJNA298376_4285	dna_strelka	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4285/variant_calling/strelka/PRJNA298376_4285DT_vs_PRJNA298376_4285DN/PRJNA298376_4285DT_vs_PRJNA298376_4285DN.strelka.variants.vcf.gz	c967d6ab41ca6d39f7aceb8539312f57	3108201	2026-08-30T07:23:47.049505
PRJNA298376_4285	rna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4285/vcf_realignment/variant_calling/deepsomatic/PRJNA298376_4285RT_realign_vs_PRJNA298376_4285DN/PRJNA298376_4285RT_realign_vs_PRJNA298376_4285DN.deepsomatic.vcf.gz	87ffef9495c6b41ed2d7a458590e26d2	743978	2026-08-30T07:23:47.049505
PRJNA298376_4285	rna_mutect2	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4285/vcf_realignment/variant_calling/mutect2/PRJNA298376_4285RT_realign_vs_PRJNA298376_4285DN/PRJNA298376_4285RT_realign_vs_PRJNA298376_4285DN.mutect2.filtered.vcf.gz	d03b9e44d5fbcc026cc754895ee61406	184826	2026-08-30T07:23:47.049505
PRJNA298376_4285	rna_strelka	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_4285/vcf_realignment/variant_calling/strelka/PRJNA298376_4285RT_realign_vs_PRJNA298376_4285DN/PRJNA298376_4285RT_realign_vs_PRJNA298376_4285DN.strelka.variants.vcf.gz	f4e4f48704bf18506fe8d221a0a6c970	3695473	2026-08-30T07:23:47.049505
